,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87
195,1600.0,330.0,349.8,13188.23,106.0,103.03,685697.5,105.5,105.52,105.32,103.0,101.84,625829.2,100.4,8799.0,101.0,101.89,1067772.0,98.2,98.64,602224.7,97.2,8735.0,98.12,98.45,92.8,96.49,552124.4,96.9,8585.0,95.35,94.34,86.2,83.21,526596.4,8393.0,90.95,89.79,4386.9,13596.37,12063.5,1584.3,1316.3,3819.0,1408.4,8842.18,12113.01,1188995.8,1424.1,8776.71,13571.8,1298.8,1389.6,8699.73,973523.7,1294.2,1288.0,8555.54,954628.6,94.1,1143.8,8364.78,11379.37,929027.1,3896.7,3526.1,17584.3,1473.5,2790.6,8864.0,14488.6,8792.15,4396.08,3.15,45966.0,11491.5,34474.5,44835.0,22983.0,2.76,2.65,334.8,3.25,52.2,3678.0,3.05,3561.0,156.6
196,210.0,30.0,47.4,741.98,17.4,20.75,61843.9,20.17,19.49,14.2,16.8,19.22,55940.0,19.23,2687.0,17.23,13.37,279532.2,15.5,17.69,52148.6,18.3,2455.0,15.85,12.54,14.3,16.16,47344.8,17.36,2602.0,14.98,12.01,13.6,14.63,48135.0,2224.0,13.77,11.66,494.6,450.34,408.84,288.6,255.4,417.7,210.1,1750.0,694.38,410490.1,222.7,1750.0,562.83,202.8,260.4,1750.0,268843.7,184.7,211.9,1750.0,262159.4,16.42,207.6,1750.0,403.5,217000.1,356.0,504.5,989.3,345.3,427.3,2818.0,617.6,494.65,247.33,2.46,34738.0,8684.5,26053.5,33743.0,17369.0,1.67,1.51,68.1,1.39,26.83,2671.55,1.34,2197.0,80.48
197,710.0,100.0,154.0,7834.2,51.3,56.13,249110.7,52.8,60.74,54.26,50.9,57.62,225500.9,50.3,8102.0,58.66,51.86,588020.5,49.1,59.29,212073.3,47.5,8231.0,56.99,48.4,47.8,57.88,198459.6,45.0,8418.0,56.37,46.45,46.3,52.26,192689.2,8420.0,54.62,44.79,2684.3,2556.96,2424.37,812.7,764.5,2103.5,733.8,1755.0,2978.26,601988.1,742.7,1755.0,2850.2,769.6,717.9,1755.0,605688.7,645.9,744.5,1755.0,626960.3,40.1,629.9,1755.0,2206.19,629797.2,2034.8,2562.3,10445.6,815.5,1979.0,8002.0,9452.7,5222.8,2611.4,5.97,41407.0,10351.75,31055.25,40234.0,20703.5,3.53,4.3,258.2,3.25,54.25,3670.0,3.39,4691.0,162.75
198,1300.0,190.0,146.3,4396.08,98.2,98.64,602224.7,97.2,98.12,98.45,92.8,96.49,552124.4,96.9,8585.0,95.35,94.34,954628.6,86.2,83.21,526596.4,94.1,8393.0,90.95,89.79,81.9,81.05,486347.8,90.4,8382.0,87.27,85.56,76.9,79.93,463829.0,8325.0,85.37,82.89,3896.7,11379.37,10555.47,1288.0,1203.3,2790.6,1298.8,8699.73,13596.37,973523.7,1294.2,8555.54,12063.5,1143.8,1316.3,8364.78,929027.1,1082.5,1176.5,8343.6,865878.9,88.2,1032.5,8271.46,8993.0,833494.6,3157.3,3819.0,8792.15,1389.6,4107.4,8735.0,7244.3,14488.6,10866.45,2.76,22983.0,33626.25,11491.5,22417.5,44835.0,3.25,3.05,167.4,2.04,251.1,2247.0,2.44,3678.0,52.2
199,530.0,80.0,44.0,6489.1,43.4,46.94,166267.2,34.7,49.92,40.26,41.0,41.25,160401.5,34.4,7773.0,45.91,38.34,524764.8,40.3,40.84,150266.8,34.1,6714.0,43.4,36.45,39.3,40.21,143737.7,33.5,5827.0,41.79,34.76,38.0,39.43,134548.4,5565.0,41.03,33.37,1217.5,1535.16,1527.55,608.2,680.5,1149.5,641.5,1755.0,1718.9,540680.6,614.0,1755.0,1537.96,573.7265312999999,680.29,1755.0,466212.2,554.0819663,663.97,1755.0,409677.9,33.7,574.6,1755.0,1601.79,403875.0,1284.5,1179.5,2363.18,652.2,1191.1,8315.0,1622.28,4866.83,3244.55,1.72,10058.5,19533.0,39066.0,9766.5,29299.5,1.15,1.74,71.45,0.92,142.9,2374.0,1.52,1580.0,285.8
200,360.0,100.0,97.0,3114.15,54.2,59.4,280451.7,58.1,63.69,58.55,52.4,57.65,262789.0,54.2,8013.0,62.78,56.45,606524.2,51.3,56.13,249110.7,52.8,8002.0,60.74,54.26,50.9,57.62,225500.9,50.3,8102.0,58.66,51.86,49.1,59.29,212073.3,8231.0,56.99,48.4,2931.4,2978.26,2850.2,815.5,717.9,2562.3,795.0,1755.0,3347.72,589389.6,746.8,1755.0,3387.72,733.8,815.5,1755.0,601988.1,742.7,812.7,1755.0,588020.5,47.5,769.6,1755.0,2556.96,605688.7,2684.3,3755.8,6228.3,818.5,2103.5,8001.0,5222.8,10445.6,7834.2,5.41,21293.5,31055.25,10646.75,20703.5,41407.0,5.97,5.4,108.5,3.53,162.75,4691.0,4.3,7196.0,59.88
201,920.0,290.0,145.0,54857.63,149.1,134.8,1284199.4,147.6,136.6,140.2,143.4,131.56,1137397.7,132.6,9244.0,129.24,134.46,1654038.4,137.4,125.83,1059966.2,117.4,9208.0,123.37,127.33,130.5,117.05,961139.2,112.8,9168.0,120.24,121.94,124.4,108.42,921019.4,9131.0,116.56,119.13,8758.2,9501.3,9576.9,2143.3,1963.7,6232.8,2220.6,9231.76,9821.0,1734973.5,2014.5,9216.19,10078.4,1994.6,2025.0,9185.48,1660444.0,1763.9,1837.4,9153.66,1673301.4,110.3,1821.6,9114.22,9459.4,1391757.1,4586.1,6622.5,73143.5,2244.1,4602.1,9286.0,43446.8,36571.75,18285.88,4.09,48260.0,12065.0,36195.0,47096.0,24130.0,3.45,3.44,299.4,2.75,108.1,3052.0,2.45,3629.0,324.3
202,800.0,170.0,285.6,17584.3,111.4,104.33,704586.3,107.5,110.51,108.51,106.0,103.03,685697.5,105.5,8864.0,105.52,105.32,1188995.8,103.0,101.84,625829.2,100.4,8799.0,101.0,101.89,98.2,98.64,602224.7,97.2,8735.0,98.12,98.45,92.8,96.49,552124.4,8585.0,95.35,94.34,3526.1,13571.8,13596.37,1473.5,1288.0,4386.9,1836.6,8920.04,12423.86,1181572.6,1408.4,8842.18,12113.01,1424.1,1584.3,8776.71,1067772.0,1298.8,1389.6,8699.73,973523.7,96.9,1294.2,8555.54,12063.5,954628.6,3819.0,6622.6,10861.7,1932.5,3896.7,8938.0,4396.08,13188.23,8792.15,2.5,11774.0,22983.0,45966.0,11491.5,34474.5,2.65,3.15,52.2,3.05,104.4,3157.0,2.76,2700.0,208.8
203,360.0,120.0,62.4,10445.6,52.4,57.65,262789.0,54.2,62.78,56.45,51.3,56.13,249110.7,52.8,8002.0,60.74,54.26,601988.1,50.9,57.62,225500.9,50.3,8102.0,58.66,51.86,49.1,59.29,212073.3,47.5,8231.0,56.99,48.4,47.8,57.88,198459.6,8418.0,56.37,46.45,2562.3,2850.2,2556.96,815.5,744.5,2684.3,746.8,1755.0,3387.72,606524.2,733.8,1755.0,2978.26,742.7,812.7,1755.0,588020.5,769.6,717.9,1755.0,605688.7,45.0,645.9,1755.0,2424.37,626960.3,2103.5,2931.4,3114.15,815.5,2034.8,8013.0,2611.4,7834.2,5222.8,5.4,10646.75,20703.5,41407.0,10351.75,31055.25,4.3,5.97,54.25,3.39,108.5,4072.0,3.53,5275.0,217.0
204,670.0,110.0,33.0,3937.2,62.6,70.75,365186.2,74.3,73.57,69.26,59.1,65.61,339325.9,70.2,7994.0,71.56,65.65,648845.6,56.2,61.52,320957.3,64.5,8003.0,67.81,63.25,55.5,60.78,297210.1,61.5,8018.0,65.0,60.53,54.2,59.4,280451.7,8001.0,63.69,58.55,3878.4,3758.77,3538.71,938.4,818.5,3485.8,886.4,7930.66,4756.68,669640.3,831.8,7924.48,4294.06,797.3,809.8,1755.0,628132.9,757.8,861.8,1755.0,610502.7,58.1,795.0,1755.0,3347.72,589389.6,3663.5,4730.8,7874.4,909.2,3755.8,8004.0,6228.3,12456.6,9342.45,3.72,21855.0,31940.25,10927.5,21293.5,42587.0,6.11,5.65,119.75,5.41,179.63,6788.0,3.94,6713.0,93.0
205,710.0,160.0,44.8,21723.4,120.2,107.2,832123.7,109.6,112.15,115.7,116.3,104.71,784948.5,109.1,9022.0,109.02,112.0,1167697.4,111.4,104.33,704586.3,107.5,8938.0,110.51,108.51,106.0,103.03,685697.5,105.5,8864.0,105.52,105.32,103.0,101.84,625829.2,8799.0,101.0,101.89,4858.1,12423.86,12113.01,1795.3,1584.3,6622.6,1757.7,9063.61,10304.2,1181856.2,1534.6,9000.91,10411.45,1836.6,1932.5,8920.04,1181572.6,1408.4,1473.5,8842.18,1188995.8,100.4,1424.1,8776.71,13571.8,1067772.0,3526.1,5136.1,32585.1,1817.6,4386.9,9078.0,13188.23,10861.7,17584.3,2.29,35322.0,45966.0,23548.0,34474.5,11774.0,2.5,2.47,156.6,2.65,208.8,2700.0,3.15,2859.0,149.7
206,680.0,170.0,112.2,17584.3,111.4,104.33,704586.3,107.5,110.51,108.51,106.0,103.03,685697.5,105.5,8864.0,105.52,105.32,1188995.8,103.0,101.84,625829.2,100.4,8799.0,101.0,101.89,98.2,98.64,602224.7,97.2,8735.0,98.12,98.45,92.8,96.49,552124.4,8585.0,95.35,94.34,3526.1,13571.8,13596.37,1473.5,1288.0,4386.9,1836.6,8920.04,12423.86,1181572.6,1408.4,8842.18,12113.01,1424.1,1584.3,8776.71,1067772.0,1298.8,1389.6,8699.73,973523.7,96.9,1294.2,8555.54,12063.5,954628.6,3819.0,6622.6,10861.7,1932.5,3896.7,8938.0,4396.08,13188.23,8792.15,2.5,11774.0,22983.0,45966.0,11491.5,34474.5,2.65,3.15,52.2,3.05,104.4,3157.0,2.76,2700.0,208.8
207,500.0,120.0,54.0,3622.15,76.9,79.93,463829.0,88.2,85.37,82.89,72.9,78.63,427087.7,85.9,8186.0,83.55,80.05,817526.9,69.4,76.29,417524.0,81.7,8058.0,79.65,76.92,66.2,73.13,382101.5,76.9,8020.0,75.42,73.66,62.6,70.75,365186.2,8004.0,73.57,69.26,4521.3,5062.76,5096.97,1104.7,909.2,5146.3,1032.5,8271.46,8993.0,833494.6,1014.9,8148.33,6703.06,1005.0,1270.5,8002.21,788018.3,907.1,1004.6,7976.88,692600.0,74.3,886.4,7930.66,4756.68,669640.3,5131.4,4107.4,7244.3,1203.3,4730.8,8325.0,7874.4,15748.8,11811.6,2.04,22417.5,32782.5,11208.75,21855.0,43710.0,2.84,1.81,186.0,3.72,279.0,6796.0,3.06,3255.0,83.7
208,500.0,120.0,114.0,15748.8,72.9,78.63,427087.7,85.9,83.55,80.05,69.4,76.29,417524.0,81.7,8058.0,79.65,76.92,788018.3,66.2,73.13,382101.5,76.9,8020.0,75.42,73.66,62.6,70.75,365186.2,74.3,8004.0,73.57,69.26,59.1,65.61,339325.9,7994.0,71.56,65.65,5146.3,5096.97,4756.68,1270.5,938.4,5131.4,1014.9,8148.33,6703.06,817526.9,1005.0,8002.21,5062.76,907.1,1004.6,7976.88,692600.0,886.4,909.2,7930.66,669640.3,70.2,831.8,7924.48,4294.06,648845.6,4730.8,4521.3,3622.15,1104.7,3878.4,8186.0,3937.2,11811.6,7874.4,1.81,11208.75,21855.0,43710.0,10927.5,32782.5,3.06,2.84,93.0,5.65,186.0,6713.0,3.72,3713.0,372.0
209,90.0,20.0,8.6,617.6,14.3,16.16,47344.8,17.36,14.98,12.01,13.6,14.63,48135.0,16.42,2224.0,13.77,11.66,217000.1,13.1,13.09,43837.4,15.48,1759.0,12.61,11.03,12.7,11.56,41015.52,14.54,1601.0,11.91,10.41,12.1,10.03,38193.64,1649.0,11.62,10.06,427.3,354.55,363.13,255.4,211.1,339.6,184.7,1750.0,408.84,262159.4,207.6,1750.0,403.5,170.3,217.2,1657.66,155181.7,192.6,232.9,1591.75,146872.1,13.6,183.6,1612.95,392.96,141542.6,373.9,356.0,247.33,211.9,287.2,2602.0,154.4,463.2,308.8,1.34,8684.5,16871.5,33743.0,8435.75,25307.25,1.11,1.39,17.03,1.24,34.05,2580.93,1.5,2641.34,68.1
210,100.0,30.0,14.7,989.3,19.9,22.28,64539.9,21.11,23.28,15.27,17.4,20.75,61843.9,20.17,2818.0,19.49,14.2,410490.1,16.8,19.22,55940.0,19.23,2687.0,17.23,13.37,15.5,17.69,52148.6,18.3,2455.0,15.85,12.54,14.3,16.16,47344.8,2602.0,14.98,12.01,504.5,562.83,450.34,345.3,211.9,494.6,226.9,1750.0,897.88,519679.8,210.1,1750.0,694.38,222.7,288.6,1750.0,279532.2,202.8,260.4,1750.0,268843.7,17.36,184.7,1750.0,408.84,262159.4,417.7,544.5,468.15,347.5,356.0,4527.0,247.33,741.98,494.65,2.06,8940.75,17369.0,34738.0,8684.5,26053.5,1.51,2.46,26.83,1.34,53.65,1818.0,1.67,1562.0,107.3
211,1300.0,200.0,174.0,13188.23,106.0,103.03,685697.5,105.5,105.52,105.32,103.0,101.84,625829.2,100.4,8799.0,101.0,101.89,1067772.0,98.2,98.64,602224.7,97.2,8735.0,98.12,98.45,92.8,96.49,552124.4,96.9,8585.0,95.35,94.34,86.2,83.21,526596.4,8393.0,90.95,89.79,4386.9,13596.37,12063.5,1584.3,1316.3,3819.0,1408.4,8842.18,12113.01,1188995.8,1424.1,8776.71,13571.8,1298.8,1389.6,8699.73,973523.7,1294.2,1288.0,8555.54,954628.6,94.1,1143.8,8364.78,11379.37,929027.1,3896.7,3526.1,17584.3,1473.5,2790.6,8864.0,14488.6,8792.15,4396.08,3.15,45966.0,11491.5,34474.5,44835.0,22983.0,2.76,2.65,334.8,3.25,52.2,3678.0,3.05,3561.0,156.6
212,770.0,140.0,30.8,10866.45,86.2,83.21,526596.4,94.1,90.95,89.79,81.9,81.05,486347.8,90.4,8382.0,87.27,85.56,865878.9,76.9,79.93,463829.0,88.2,8325.0,85.37,82.89,72.9,78.63,427087.7,85.9,8186.0,83.55,80.05,69.4,76.29,417524.0,8058.0,79.65,76.92,3157.3,8993.0,6703.06,1176.5,1270.5,4107.4,1143.8,8364.78,11379.37,929027.1,1082.5,8343.6,10555.47,1032.5,1203.3,8271.46,833494.6,1014.9,1104.7,8148.33,817526.9,81.7,1005.0,8002.21,5062.76,788018.3,4521.3,2790.6,14488.6,1316.3,5146.3,8393.0,15748.8,7244.3,3622.15,3.25,44835.0,11208.75,33626.25,43710.0,22417.5,2.04,2.44,372.0,2.84,83.7,3255.0,1.81,2247.0,251.1
213,110.0,20.0,12.0,936.3,23.1,25.34,73530.1,22.99,25.69,17.34,21.4,23.81,70232.2,22.05,3739.0,24.05,16.21,428725.0,19.9,22.28,64539.9,21.11,4527.0,23.28,15.27,17.4,20.75,61843.9,20.17,2818.0,19.49,14.2,16.8,19.22,55940.0,2687.0,17.23,13.37,724.1,897.88,694.38,346.1,288.6,544.5,277.8,1750.0,1232.42,405541.8,284.1,1750.0,1013.4,226.9,347.5,1750.0,519679.8,210.1,345.3,1750.0,410490.1,19.23,222.7,1750.0,562.83,279532.2,504.5,754.3,1404.45,437.0,494.6,3875.0,741.98,468.15,989.3,2.3,26822.25,34738.0,17881.5,26053.5,8940.75,2.06,2.51,80.48,1.51,107.3,1562.0,2.46,1785.0,67.15
214,810.0,90.0,238.5,12456.6,59.1,65.61,339325.9,70.2,71.56,65.65,56.2,61.52,320957.3,64.5,8003.0,67.81,63.25,628132.9,55.5,60.78,297210.1,61.5,8018.0,65.0,60.53,54.2,59.4,280451.7,58.1,8001.0,63.69,58.55,52.4,57.65,262789.0,8013.0,62.78,56.45,3485.8,3538.71,3347.72,809.8,815.5,3663.5,831.8,7924.48,4294.06,648845.6,797.3,1755.0,3758.77,757.8,861.8,1755.0,610502.7,795.0,818.5,1755.0,589389.6,54.2,746.8,1755.0,3387.72,606524.2,3755.8,3878.4,3937.2,938.4,2931.4,7994.0,3114.15,9342.45,6228.3,5.65,10927.5,21293.5,42587.0,10646.75,31940.25,3.94,6.11,59.88,5.4,119.75,5728.0,5.41,4986.0,239.5
215,640.0,80.0,109.6,2611.4,49.1,59.29,212073.3,47.5,56.99,48.4,47.8,57.88,198459.6,45.0,8418.0,56.37,46.45,626960.3,46.3,52.26,192689.2,40.1,8420.0,54.62,44.79,45.6,51.63,183726.0,39.7,8690.0,51.89,42.87,44.5,49.8,176542.9,9048.0,50.28,41.8,2034.8,2206.19,1976.26,744.5,670.1,1979.0,769.6,1755.0,2556.96,605688.7,645.9,1755.0,2424.37,629.9,764.5,1755.0,629797.2,627.6,669.8,1755.0,611105.4,35.0,611.8,1755.0,1766.35,566492.3,1298.1,2103.5,5222.8,717.9,1563.4,8231.0,4726.35,9452.7,7089.53,3.53,20703.5,30175.5,10351.75,20117.0,40234.0,3.25,3.39,129.1,2.48,193.65,3213.0,2.67,3670.0,54.25
216,250.0,60.0,42.0,998.68,34.6,37.16,120470.6,29.55,35.67,28.87,33.4,36.56,115107.4,28.61,4758.0,34.98,27.13,408321.5,31.4,33.0,116552.6,27.68,4695.0,32.83,25.62,30.9,31.47,98042.9,26.74,4630.0,31.3,23.87,29.5,29.93,92354.2,4252.0,30.13,21.54,2211.5,1936.75,1991.43,582.9,550.4,1430.8,481.1,1755.0,1645.98,390388.5,229.2,1755.0,1859.5,763.2,582.8,1755.0,415431.1,412.0,768.0,1755.0,413834.5,25.8,431.1,1755.0,2134.49,402158.1,1571.1,1861.2,1997.35,667.8,1668.9,4730.0,1441.4,2882.8,2162.1,2.28,18966.5,27613.5,9483.25,18409.0,36818.0,2.69,2.32,73.95,3.56,110.93,3302.0,2.68,3321.0,43.93
217,860.0,270.0,488.7,73143.5,160.0,141.34,1341072.8,173.8,136.56,138.8,149.1,134.8,1284199.4,147.6,9286.0,136.6,140.2,1734973.5,143.4,131.56,1137397.7,132.6,9244.0,129.24,134.46,137.4,125.83,1059966.2,117.4,9208.0,123.37,127.33,130.5,117.05,961139.2,9168.0,120.24,121.94,6622.5,10078.4,9501.3,2244.1,1837.4,8758.2,2451.2,9254.28,9291.0,1732937.5,2220.6,9231.76,9821.0,2014.5,2143.3,9216.19,1654038.4,1994.6,2025.0,9185.48,1660444.0,112.8,1763.9,9153.66,9576.9,1673301.4,6232.8,8245.0,17361.2,2526.4,4586.1,9306.0,18285.88,54857.63,36571.75,4.72,12393.0,24130.0,48260.0,12065.0,36195.0,3.44,4.09,108.1,2.45,216.2,3882.0,3.45,4079.0,432.4
218,350.0,70.0,67.2,2611.4,49.1,59.29,212073.3,47.5,56.99,48.4,47.8,57.88,198459.6,45.0,8418.0,56.37,46.45,626960.3,46.3,52.26,192689.2,40.1,8420.0,54.62,44.79,45.6,51.63,183726.0,39.7,8690.0,51.89,42.87,44.5,49.8,176542.9,9048.0,50.28,41.8,2034.8,2206.19,1976.26,744.5,670.1,1979.0,769.6,1755.0,2556.96,605688.7,645.9,1755.0,2424.37,629.9,764.5,1755.0,629797.2,627.6,669.8,1755.0,611105.4,35.0,611.8,1755.0,1766.35,566492.3,1298.1,2103.5,5222.8,717.9,1563.4,8231.0,4726.35,9452.7,7089.53,3.53,20703.5,30175.5,10351.75,20117.0,40234.0,3.25,3.39,129.1,2.48,193.65,3213.0,2.67,3670.0,54.25
219,550.0,100.0,99.0,12456.6,59.1,65.61,339325.9,70.2,71.56,65.65,56.2,61.52,320957.3,64.5,8003.0,67.81,63.25,628132.9,55.5,60.78,297210.1,61.5,8018.0,65.0,60.53,54.2,59.4,280451.7,58.1,8001.0,63.69,58.55,52.4,57.65,262789.0,8013.0,62.78,56.45,3485.8,3538.71,3347.72,809.8,815.5,3663.5,831.8,7924.48,4294.06,648845.6,797.3,1755.0,3758.77,757.8,861.8,1755.0,610502.7,795.0,818.5,1755.0,589389.6,54.2,746.8,1755.0,3387.72,606524.2,3755.8,3878.4,3937.2,938.4,2931.4,7994.0,3114.15,9342.45,6228.3,5.65,10927.5,21293.5,42587.0,10646.75,31940.25,3.94,6.11,59.88,5.4,119.75,5728.0,5.41,4986.0,239.5
220,780.0,110.0,107.8,15748.8,72.9,78.63,427087.7,85.9,83.55,80.05,69.4,76.29,417524.0,81.7,8058.0,79.65,76.92,788018.3,66.2,73.13,382101.5,76.9,8020.0,75.42,73.66,62.6,70.75,365186.2,74.3,8004.0,73.57,69.26,59.1,65.61,339325.9,7994.0,71.56,65.65,5146.3,5096.97,4756.68,1270.5,938.4,5131.4,1014.9,8148.33,6703.06,817526.9,1005.0,8002.21,5062.76,907.1,1004.6,7976.88,692600.0,886.4,909.2,7930.66,669640.3,70.2,831.8,7924.48,4294.06,648845.6,4730.8,4521.3,3622.15,1104.7,3878.4,8186.0,3937.2,11811.6,7874.4,1.81,11208.75,21855.0,43710.0,10927.5,32782.5,3.06,2.84,93.0,5.65,186.0,6713.0,3.72,3713.0,372.0
221,650.0,160.0,60.8,10866.45,86.2,83.21,526596.4,94.1,90.95,89.79,81.9,81.05,486347.8,90.4,8382.0,87.27,85.56,865878.9,76.9,79.93,463829.0,88.2,8325.0,85.37,82.89,72.9,78.63,427087.7,85.9,8186.0,83.55,80.05,69.4,76.29,417524.0,8058.0,79.65,76.92,3157.3,8993.0,6703.06,1176.5,1270.5,4107.4,1143.8,8364.78,11379.37,929027.1,1082.5,8343.6,10555.47,1032.5,1203.3,8271.46,833494.6,1014.9,1104.7,8148.33,817526.9,81.7,1005.0,8002.21,5062.76,788018.3,4521.3,2790.6,14488.6,1316.3,5146.3,8393.0,15748.8,7244.3,3622.15,3.25,44835.0,11208.75,33626.25,43710.0,22417.5,2.04,2.44,372.0,2.84,83.7,3255.0,1.81,2247.0,251.1
222,900.0,140.0,75.6,10866.45,86.2,83.21,526596.4,94.1,90.95,89.79,81.9,81.05,486347.8,90.4,8382.0,87.27,85.56,865878.9,76.9,79.93,463829.0,88.2,8325.0,85.37,82.89,72.9,78.63,427087.7,85.9,8186.0,83.55,80.05,69.4,76.29,417524.0,8058.0,79.65,76.92,3157.3,8993.0,6703.06,1176.5,1270.5,4107.4,1143.8,8364.78,11379.37,929027.1,1082.5,8343.6,10555.47,1032.5,1203.3,8271.46,833494.6,1014.9,1104.7,8148.33,817526.9,81.7,1005.0,8002.21,5062.76,788018.3,4521.3,2790.6,14488.6,1316.3,5146.3,8393.0,15748.8,7244.3,3622.15,3.25,44835.0,11208.75,33626.25,43710.0,22417.5,2.04,2.44,372.0,2.84,83.7,3255.0,1.81,2247.0,251.1
223,650.0,80.0,22.4,6228.3,55.5,60.78,297210.1,61.5,65.0,60.53,54.2,59.4,280451.7,58.1,8001.0,63.69,58.55,589389.6,52.4,57.65,262789.0,54.2,8013.0,62.78,56.45,51.3,56.13,249110.7,52.8,8002.0,60.74,54.26,50.9,57.62,225500.9,8102.0,58.66,51.86,3755.8,3387.72,2978.26,818.5,812.7,2931.4,757.8,1755.0,3538.71,610502.7,795.0,1755.0,3347.72,746.8,815.5,1755.0,606524.2,733.8,815.5,1755.0,601988.1,50.3,742.7,1755.0,2850.2,588020.5,2562.3,3663.5,9342.45,861.8,2684.3,8018.0,7834.2,3114.15,10445.6,3.94,31940.25,41407.0,21293.5,31055.25,10646.75,5.4,5.41,162.75,4.3,217.0,5275.0,5.97,5728.0,119.75
224,80.0,20.0,20.0,617.6,14.3,16.16,47344.8,17.36,14.98,12.01,13.6,14.63,48135.0,16.42,2224.0,13.77,11.66,217000.1,13.1,13.09,43837.4,15.48,1759.0,12.61,11.03,12.7,11.56,41015.52,14.54,1601.0,11.91,10.41,12.1,10.03,38193.64,1649.0,11.62,10.06,427.3,354.55,363.13,255.4,211.1,339.6,184.7,1750.0,408.84,262159.4,207.6,1750.0,403.5,170.3,217.2,1657.66,155181.7,192.6,232.9,1591.75,146872.1,13.6,183.6,1612.95,392.96,141542.6,373.9,356.0,247.33,211.9,287.2,2602.0,154.4,463.2,308.8,1.34,8684.5,16871.5,33743.0,8435.75,25307.25,1.11,1.39,17.03,1.24,34.05,2580.93,1.5,2641.34,68.1
225,400.0,100.0,239.0,12456.6,59.1,65.61,339325.9,70.2,71.56,65.65,56.2,61.52,320957.3,64.5,8003.0,67.81,63.25,628132.9,55.5,60.78,297210.1,61.5,8018.0,65.0,60.53,54.2,59.4,280451.7,58.1,8001.0,63.69,58.55,52.4,57.65,262789.0,8013.0,62.78,56.45,3485.8,3538.71,3347.72,809.8,815.5,3663.5,831.8,7924.48,4294.06,648845.6,797.3,1755.0,3758.77,757.8,861.8,1755.0,610502.7,795.0,818.5,1755.0,589389.6,54.2,746.8,1755.0,3387.72,606524.2,3755.8,3878.4,3937.2,938.4,2931.4,7994.0,3114.15,9342.45,6228.3,5.65,10927.5,21293.5,42587.0,10646.75,31940.25,3.94,6.11,59.88,5.4,119.75,5728.0,5.41,4986.0,239.5
226,900.0,240.0,194.4,43446.8,130.5,117.05,961139.2,112.8,120.24,121.94,124.4,108.42,921019.4,110.3,9131.0,116.56,119.13,1391757.1,120.2,107.2,832123.7,109.6,9078.0,112.15,115.7,116.3,104.71,784948.5,109.1,9022.0,109.02,112.0,111.4,104.33,704586.3,8938.0,110.51,108.51,4602.1,10304.2,10411.45,1963.7,1932.5,5136.1,1763.9,9153.66,9576.9,1673301.4,1821.6,9114.22,9459.4,1757.7,1817.6,9063.61,1181856.2,1534.6,1795.3,9000.91,1167697.4,107.5,1836.6,8920.04,12423.86,1181572.6,4858.1,4586.1,18285.88,1837.4,6622.6,9168.0,10861.7,32585.1,21723.4,2.45,12065.0,23548.0,47096.0,11774.0,35322.0,2.29,2.75,74.85,2.5,149.7,2859.0,2.47,2918.0,299.4
227,350.0,80.0,18.4,9452.7,47.8,57.88,198459.6,45.0,56.37,46.45,46.3,52.26,192689.2,40.1,8420.0,54.62,44.79,629797.2,45.6,51.63,183726.0,39.7,8690.0,51.89,42.87,44.5,49.8,176542.9,35.0,9048.0,50.28,41.8,43.4,46.94,166267.2,8315.0,49.92,40.26,1979.0,1976.26,1766.35,764.5,652.2,1298.1,645.9,1755.0,2424.37,626960.3,629.9,1755.0,2206.19,627.6,669.8,1755.0,611105.4,611.8,670.1,1755.0,566492.3,34.7,641.5,1755.0,1718.9,540680.6,1563.4,2034.8,2611.4,744.5,1179.5,8418.0,2363.18,7089.53,4726.35,3.39,10351.75,20117.0,40234.0,10058.5,30175.5,2.67,3.25,64.55,1.72,129.1,2272.0,2.48,2964.0,258.2
228,1900.0,360.0,353.7,52083.6,203.8,162.84,1640293.0,229.3,158.63,169.5,190.3,154.36,1523166.6,210.7,9396.0,148.76,159.0,1908975.7,177.6,147.44,1451175.9,188.9,9347.0,140.9,146.2,160.0,141.34,1341072.8,173.8,9306.0,136.56,138.8,149.1,134.8,1284199.4,9286.0,136.6,140.2,12930.0,10149.0,9291.0,3000.0,2244.1,8146.1,2738.8,9248.4,10082.0,2318397.0,2595.2,9329.64,9700.0,2284.4,2627.5,9297.06,1681849.3,2451.2,2526.4,9254.28,1732937.5,147.6,2220.6,9231.76,9821.0,1734973.5,8245.0,10855.3,69444.8,3148.0,6622.5,9380.0,73143.5,34722.4,17361.2,6.46,49572.0,12393.0,37179.0,48260.0,24786.0,6.88,5.33,432.4,4.09,98.33,5606.0,4.72,5909.0,294.98
